City,Date,Year,Month,DAY,pm2_5,pm10,no2,so2,co,AQI,AQI Status,Health Risk
Chennai,2024-10-04,2024,10,4,111,172,46,12,1.46,116,Poor,23
Chennai,2024-10-05,2024,10,5,255,269,78,35,1.12,223,Very Poor,45
Chennai,2024-10-06,2024,10,6,253,294,42,7,0.61,223,Very Poor,45
Chennai,2024-10-07,2024,10,7,223,261,12,30,1.19,192,Poor,38
Chennai,2024-10-08,2024,10,8,81,93,55,8,1.27,79,Moderate,16
Chennai,2024-10-09,2024,10,9,160,272,53,39,2.12,172,Poor,34
Chennai,2024-10-10,2024,10,10,149,219,50,35,1.62,150,Poor,30
Chennai,2024-10-11,2024,10,11,149,254,86,9,1.34,167,Poor,33
Chennai,2024-10-12,2024,10,12,275,340,52,29,1.98,249,Very Poor,50
Chennai,2024-10-13,2024,10,13,90,169,64,7,2.49,108,Poor,22
Chennai,2024-10-14,2024,10,14,45,111,33,10,2.07,62,Moderate,12
Chennai,2024-10-15,2024,10,15,205,263,51,16,1.26,191,Poor,38
Chennai,2024-10-16,2024,10,16,30,142,27,25,1.72,63,Moderate,13
Chennai,2024-10-17,2024,10,17,65,118,31,34,0.84,74,Moderate,15
Chennai,2024-10-18,2024,10,18,274,313,17,38,0.74,234,Very Poor,47
Chennai,2024-10-19,2024,10,19,134,163,34,23,1.25,122,Poor,24
Chennai,2024-10-20,2024,10,20,226,307,36,36,1.63,212,Very Poor,42
Chennai,2024-10-21,2024,10,21,209,301,59,33,1.29,206,Very Poor,41
Chennai,2024-10-22,2024,10,22,188,230,25,27,1.2,168,Poor,34
Chennai,2024-10-23,2024,10,23,31,112,14,32,0.55,51,Moderate,10
Chennai,2024-10-24,2024,10,24,196,231,14,26,1.95,170,Poor,34
Chennai,2024-10-25,2024,10,25,180,296,32,37,1.42,185,Poor,37
Chennai,2024-10-26,2024,10,26,261,300,35,20,1.87,227,Very Poor,45
Chennai,2024-10-27,2024,10,27,173,230,74,6,2.33,170,Poor,34
Chennai,2024-10-28,2024,10,28,65,124,47,28,1.65,79,Moderate,16
Chennai,2024-10-29,2024,10,29,91,192,83,21,1.37,119,Poor,24
Chennai,2024-10-30,2024,10,30,205,284,87,26,1.37,205,Very Poor,41
Chennai,2024-10-31,2024,10,31,45,93,21,39,1.74,54,Moderate,11
Chennai,2024-11-01,2024,11,1,70,102,57,11,0.71,77,Moderate,15
Chennai,2024-11-02,2024,11,2,108,130,19,13,0.75,96,Moderate,19
Chennai,2024-11-03,2024,11,3,288,395,60,38,0.66,274,Very Poor,55
Chennai,2024-11-04,2024,11,4,150,265,68,10,1.15,168,Poor,34
Chennai,2024-11-05,2024,11,5,211,239,76,22,2.43,192,Poor,38
Chennai,2024-11-06,2024,11,6,152,228,20,34,1.41,148,Poor,30
Chennai,2024-11-07,2024,11,7,148,248,72,33,2.27,162,Poor,32
Chennai,2024-11-08,2024,11,8,149,195,54,20,2.47,143,Poor,29
Chennai,2024-11-09,2024,11,9,118,149,20,33,0.9,107,Poor,21
Chennai,2024-11-10,2024,11,10,162,231,51,20,2.25,160,Poor,32
Chennai,2024-11-11,2024,11,11,211,252,73,6,0.96,195,Poor,39
Chennai,2024-11-12,2024,11,12,185,225,35,33,0.74,167,Poor,33
Chennai,2024-11-13,2024,11,13,275,309,57,5,0.66,241,Very Poor,48
Chennai,2024-11-14,2024,11,14,106,136,74,25,2.17,108,Poor,22
Chennai,2024-11-15,2024,11,15,217,270,37,21,2.31,196,Poor,39
Chennai,2024-11-16,2024,11,16,187,199,85,16,0.86,170,Poor,34
Chennai,2024-11-17,2024,11,17,233,329,39,9,1.01,223,Very Poor,45
Chennai,2024-11-18,2024,11,18,286,364,75,28,2.43,267,Very Poor,53
Chennai,2024-11-19,2024,11,19,113,168,46,32,1.53,116,Poor,23
Chennai,2024-11-20,2024,11,20,30,126,11,31,2.36,55,Moderate,11
Chennai,2024-11-21,2024,11,21,120,150,67,9,2.4,118,Poor,24
Chennai,2024-11-22,2024,11,22,39,109,47,24,1.84,61,Moderate,12
Chennai,2024-11-23,2024,11,23,140,181,35,10,1.08,131,Poor,26
Chennai,2024-11-24,2024,11,24,244,254,60,9,2.23,210,Very Poor,42
Chennai,2024-11-25,2024,11,25,67,101,66,39,1.49,77,Moderate,15
Chennai,2024-11-26,2024,11,26,280,387,31,17,0.47,262,Very Poor,52
Chennai,2024-11-27,2024,11,27,88,185,42,12,1.49,107,Poor,21
Chennai,2024-11-28,2024,11,28,231,256,85,17,2.19,209,Very Poor,42
Chennai,2024-11-29,2024,11,29,58,156,55,36,2.01,86,Moderate,17
Chennai,2024-11-30,2024,11,30,191,209,59,17,2.42,170,Poor,34
Chennai,2024-12-01,2024,12,1,34,79,72,9,0.89,55,Moderate,11
Chennai,2024-12-02,2024,12,2,188,271,33,22,0.67,181,Poor,36
Chennai,2024-12-03,2024,12,3,282,295,78,20,1.35,245,Very Poor,49
Chennai,2024-12-04,2024,12,4,48,80,23,19,1.46,52,Moderate,10
Chennai,2024-12-05,2024,12,5,172,202,26,27,1.48,151,Poor,30
Chennai,2024-12-06,2024,12,6,205,228,29,34,2.18,176,Poor,35
Chennai,2024-12-07,2024,12,7,96,187,32,37,2.15,110,Poor,22
Chennai,2024-12-08,2024,12,8,37,119,42,36,1.43,62,Moderate,12
Chennai,2024-12-09,2024,12,9,36,64,79,39,1.67,53,Moderate,11
Chennai,2024-12-10,2024,12,10,53,146,34,8,2.45,77,Moderate,15
Chennai,2024-12-11,2024,12,11,30,130,25,30,0.76,59,Moderate,12
Chennai,2024-12-12,2024,12,12,241,330,16,20,2.24,222,Very Poor,44
Chennai,2024-12-13,2024,12,13,35,84,21,39,1.34,46,Good,9
Chennai,2024-12-14,2024,12,14,197,249,26,36,0.91,178,Poor,36
Chennai,2024-12-15,2024,12,15,172,247,18,32,1.79,163,Poor,33
Chennai,2024-12-16,2024,12,16,278,371,79,37,1.92,266,Very Poor,53
Chennai,2024-12-17,2024,12,17,120,199,54,38,1.63,130,Poor,26
Chennai,2024-12-18,2024,12,18,256,291,23,11,1.14,219,Very Poor,44
Chennai,2024-12-19,2024,12,19,141,181,68,35,0.99,138,Poor,28
Chennai,2024-12-20,2024,12,20,243,269,23,28,2.38,206,Very Poor,41
Chennai,2024-12-21,2024,12,21,44,112,41,22,0.67,63,Moderate,13
Chennai,2024-12-22,2024,12,22,56,91,18,39,2.48,58,Moderate,12
Chennai,2024-12-23,2024,12,23,201,316,39,32,0.41,203,Very Poor,41
Chennai,2024-12-24,2024,12,24,286,326,58,34,1.03,252,Very Poor,50
Chennai,2024-12-25,2024,12,25,34,74,52,19,2.25,49,Good,10
Chennai,2024-12-26,2024,12,26,126,161,11,24,0.61,113,Poor,23
Chennai,2024-12-27,2024,12,27,233,292,47,27,2.18,213,Very Poor,43
Chennai,2024-12-28,2024,12,28,213,230,38,15,2.04,183,Poor,37
Chennai,2024-12-29,2024,12,29,69,92,83,39,2.49,78,Moderate,16
Chennai,2024-12-30,2024,12,30,210,327,85,7,0.51,220,Very Poor,44
Chennai,2024-12-31,2024,12,31,97,162,37,15,0.47,104,Poor,21
Kolkata,2024-01-01,2024,1,1,40,59,52,19,0.69,48,Good,10
Kolkata,2024-01-02,2024,1,2,105,135,69,36,0.92,106,Poor,21
Kolkata,2024-01-03,2024,1,3,160,238,13,32,1.43,153,Poor,31
Kolkata,2024-01-04,2024,1,4,28,72,30,22,0.51,41,Good,8
Kolkata,2024-01-05,2024,1,5,262,352,52,35,1.48,247,Very Poor,49
Kolkata,2024-01-06,2024,1,6,233,320,76,16,0.76,227,Very Poor,45
Kolkata,2024-01-07,2024,1,7,256,331,11,19,1.65,229,Very Poor,46
Kolkata,2024-01-08,2024,1,8,154,257,37,18,0.45,161,Poor,32
Kolkata,2024-01-09,2024,1,9,281,317,33,38,2.5,242,Very Poor,48
Kolkata,2024-01-10,2024,1,10,222,317,33,5,2.33,212,Very Poor,42
Kolkata,2024-01-11,2024,1,11,175,288,80,27,2.28,189,Poor,38
Kolkata,2024-01-12,2024,1,12,253,297,51,32,1.42,225,Very Poor,45
Kolkata,2024-01-13,2024,1,13,225,316,33,12,1.44,213,Very Poor,43
Kolkata,2024-01-14,2024,1,14,256,318,81,8,1.14,239,Very Poor,48
Kolkata,2024-01-15,2024,1,15,280,386,58,38,0.72,267,Very Poor,53
Kolkata,2024-01-16,2024,1,16,122,194,56,30,0.72,130,Poor,26
Kolkata,2024-01-17,2024,1,17,245,261,49,32,2.1,210,Very Poor,42
Kolkata,2024-01-18,2024,1,18,72,183,13,22,1.15,93,Moderate,19
Kolkata,2024-01-19,2024,1,19,26,137,37,9,1.56,61,Moderate,12
Kolkata,2024-01-20,2024,1,20,242,357,29,23,1.75,233,Very Poor,47
Kolkata,2024-01-21,2024,1,21,282,314,70,11,0.6,249,Very Poor,50
Kolkata,2024-01-22,2024,1,22,77,95,57,22,0.76,78,Moderate,16
Kolkata,2024-01-23,2024,1,23,192,307,34,18,0.58,194,Poor,39
Kolkata,2024-01-24,2024,1,24,58,146,89,31,0.44,90,Moderate,18
Kolkata,2024-01-25,2024,1,25,210,287,28,32,1.79,196,Poor,39
Kolkata,2024-01-26,2024,1,26,225,267,19,23,2.19,196,Poor,39
Kolkata,2024-01-27,2024,1,27,278,388,84,6,0.51,272,Very Poor,54
Kolkata,2024-01-28,2024,1,28,281,397,49,33,2.38,269,Very Poor,54
Kolkata,2024-01-29,2024,1,29,277,359,11,33,1.55,248,Very Poor,50
Kolkata,2024-01-30,2024,1,30,245,362,64,12,0.94,243,Very Poor,49
Kolkata,2024-01-31,2024,1,31,130,145,28,36,2,114,Poor,23
Kolkata,2024-02-01,2024,2,1,254,296,49,36,2.22,225,Very Poor,45
Kolkata,2024-02-02,2024,2,2,283,349,51,38,1.04,256,Very Poor,51
Kolkata,2024-02-03,2024,2,3,106,150,80,19,1.07,114,Poor,23
Kolkata,2024-02-04,2024,2,4,103,137,76,28,1.18,107,Poor,21
Kolkata,2024-02-05,2024,2,5,297,317,57,12,0.45,255,Very Poor,51
Kolkata,2024-02-06,2024,2,6,182,240,55,12,1.33,174,Poor,35
Kolkata,2024-02-07,2024,2,7,238,339,49,38,1.5,230,Very Poor,46
Kolkata,2024-02-08,2024,2,8,255,281,42,20,1.06,220,Very Poor,44
Kolkata,2024-02-09,2024,2,9,132,234,86,25,1.06,153,Poor,31
Kolkata,2024-02-10,2024,2,10,216,235,15,17,1.55,181,Poor,36
Kolkata,2024-02-11,2024,2,11,258,313,17,14,1.8,226,Very Poor,45
Kolkata,2024-02-12,2024,2,12,252,328,20,16,2.23,228,Very Poor,46
Kolkata,2024-02-13,2024,2,13,196,254,20,30,0.6,178,Poor,36
Kolkata,2024-02-14,2024,2,14,75,88,39,16,0.92,71,Moderate,14
Kolkata,2024-02-15,2024,2,15,199,239,77,20,2.22,186,Poor,37
Kolkata,2024-02-16,2024,2,16,244,311,73,16,0.42,229,Very Poor,46
Kolkata,2024-02-17,2024,2,17,74,186,71,30,1.54,107,Poor,21
Kolkata,2024-02-18,2024,2,18,252,359,86,29,1.38,250,Very Poor,50
Kolkata,2024-02-19,2024,2,19,164,175,22,35,1.36,138,Poor,28
Kolkata,2024-02-20,2024,2,20,162,266,88,37,2.14,178,Poor,36
Kolkata,2024-02-21,2024,2,21,159,269,82,27,2.36,176,Poor,35
Kolkata,2024-02-22,2024,2,22,289,389,34,17,1.91,268,Very Poor,54
Kolkata,2024-02-23,2024,2,23,128,168,63,9,0.76,127,Poor,25
Kolkata,2024-02-24,2024,2,24,118,174,80,36,1.57,127,Poor,25
Kolkata,2024-02-25,2024,2,25,128,176,46,26,0.59,126,Poor,25
Kolkata,2024-02-26,2024,2,26,71,171,42,21,2.48,95,Moderate,19
Kolkata,2024-02-27,2024,2,27,257,293,17,27,2.33,219,Very Poor,44
Kolkata,2024-02-28,2024,2,28,83,185,29,20,0.53,102,Poor,20
Kolkata,2024-02-29,2024,2,29,38,55,47,33,2.38,44,Good,9
Kolkata,2024-03-01,2024,3,1,109,149,53,16,0.8,109,Poor,22
Kolkata,2024-03-02,2024,3,2,98,180,48,16,2.03,112,Poor,22
Kolkata,2024-03-03,2024,3,3,122,149,88,36,0.97,123,Poor,25
Kolkata,2024-03-04,2024,3,4,255,307,44,38,0.95,228,Very Poor,46
Kolkata,2024-03-05,2024,3,5,201,272,78,22,1.21,197,Poor,39
Kolkata,2024-03-06,2024,3,6,115,214,40,14,2.25,129,Poor,26
Kolkata,2024-03-07,2024,3,7,111,190,29,9,1.2,118,Poor,24
Kolkata,2024-03-08,2024,3,8,206,308,89,26,0.44,213,Very Poor,43
Kolkata,2024-03-09,2024,3,9,295,355,87,38,2.43,271,Very Poor,54
Kolkata,2024-03-10,2024,3,10,123,165,40,38,0.5,119,Poor,24
Kolkata,2024-03-11,2024,3,11,132,203,32,11,0.53,133,Poor,27
Kolkata,2024-03-12,2024,3,12,208,220,47,24,1.13,179,Poor,36
Kolkata,2024-03-13,2024,3,13,63,180,39,21,2.39,93,Moderate,19
Kolkata,2024-03-14,2024,3,14,64,181,68,27,0.86,99,Moderate,20
Kolkata,2024-03-15,2024,3,15,286,397,79,38,1.98,277,Very Poor,55
Kolkata,2024-03-16,2024,3,16,164,277,63,16,0.67,177,Poor,35
Kolkata,2024-03-17,2024,3,17,294,370,62,23,2.44,270,Very Poor,54
Kolkata,2024-03-18,2024,3,18,291,372,27,16,0.54,262,Very Poor,52
Kolkata,2024-03-19,2024,3,19,148,206,45,25,0.67,144,Poor,29
Kolkata,2024-03-20,2024,3,20,43,107,34,11,0.87,60,Moderate,12
Kolkata,2024-03-21,2024,3,21,228,330,80,37,2.47,229,Very Poor,46
Kolkata,2024-03-22,2024,3,22,299,319,82,16,1.78,261,Very Poor,52
Kolkata,2024-03-23,2024,3,23,247,348,66,17,2.19,241,Very Poor,48
Kolkata,2024-03-24,2024,3,24,248,296,89,37,2.18,230,Very Poor,46
Kolkata,2024-03-25,2024,3,25,178,280,71,17,1.97,187,Poor,37
Kolkata,2024-03-26,2024,3,26,34,100,84,38,0.87,63,Moderate,13
Kolkata,2024-03-27,2024,3,27,48,123,25,17,2.31,65,Moderate,13
Kolkata,2024-03-28,2024,3,28,143,171,80,12,2.17,138,Poor,28
Kolkata,2024-03-29,2024,3,29,222,319,79,30,0.56,222,Very Poor,44
Kolkata,2024-03-30,2024,3,30,122,214,79,33,0.53,141,Poor,28
Kolkata,2024-03-31,2024,3,31,213,241,77,10,2.09,194,Poor,39
Kolkata,2024-04-01,2024,4,1,184,254,39,11,2.46,176,Poor,35
Kolkata,2024-04-02,2024,4,2,244,318,15,22,1.96,220,Very Poor,44
Kolkata,2024-04-03,2024,4,3,158,264,74,17,1.42,173,Poor,35
Kolkata,2024-04-04,2024,4,4,71,147,87,35,1.17,97,Moderate,19
Kolkata,2024-04-05,2024,4,5,112,157,35,21,1.08,110,Poor,22
Kolkata,2024-04-06,2024,4,6,172,183,14,8,1.15,143,Poor,29
Kolkata,2024-04-07,2024,4,7,168,254,35,24,1.35,167,Poor,33
Kolkata,2024-04-08,2024,4,8,75,184,30,20,2.13,98,Moderate,20
Kolkata,2024-04-09,2024,4,9,139,232,38,32,2.34,146,Poor,29
Kolkata,2024-04-10,2024,4,10,294,400,75,19,2.23,282,Very Poor,56
Kolkata,2024-04-11,2024,4,11,221,312,31,31,1.91,210,Very Poor,42
Kolkata,2024-04-12,2024,4,12,237,323,36,18,1.03,222,Very Poor,44
Kolkata,2024-04-13,2024,4,13,258,330,57,18,0.46,239,Very Poor,48
Kolkata,2024-04-14,2024,4,14,191,293,52,21,1.34,193,Poor,39
Kolkata,2024-04-15,2024,4,15,76,172,73,15,1.49,104,Poor,21
Kolkata,2024-04-16,2024,4,16,245,328,83,10,2.29,237,Very Poor,47
Kolkata,2024-04-17,2024,4,17,62,94,36,10,1.81,66,Moderate,13
Kolkata,2024-04-18,2024,4,18,41,155,34,19,1.45,73,Moderate,15
Kolkata,2024-04-19,2024,4,19,70,167,57,10,1.42,96,Moderate,19
Kolkata,2024-04-20,2024,4,20,125,199,69,16,0.55,136,Poor,27
Kolkata,2024-04-21,2024,4,21,287,338,48,11,1.27,254,Very Poor,51
Kolkata,2024-04-22,2024,4,22,71,111,42,17,1.5,77,Moderate,15
Kolkata,2024-04-23,2024,4,23,203,236,82,35,1.63,188,Poor,38
Kolkata,2024-04-24,2024,4,24,285,354,11,19,2.07,250,Very Poor,50
Kolkata,2024-04-25,2024,4,25,217,293,65,15,1.26,209,Very Poor,42
Kolkata,2024-04-26,2024,4,26,135,236,19,11,0.82,142,Poor,28
Kolkata,2024-04-27,2024,4,27,101,215,11,24,1.28,117,Poor,23
Kolkata,2024-04-28,2024,4,28,173,253,47,34,0.68,171,Poor,34
Kolkata,2024-04-29,2024,4,29,84,127,10,23,1.13,82,Moderate,16
Kolkata,2024-04-30,2024,4,30,167,237,30,28,0.55,160,Poor,32
Kolkata,2024-05-01,2024,5,1,297,326,10,34,0.99,248,Very Poor,50
Kolkata,2024-05-02,2024,5,2,299,322,45,9,0.49,255,Very Poor,51
Kolkata,2024-05-03,2024,5,3,227,260,86,28,2.24,208,Very Poor,42
Kolkata,2024-05-04,2024,5,4,213,302,47,5,0.89,206,Very Poor,41
Kolkata,2024-05-05,2024,5,5,182,234,38,21,0.43,168,Poor,34
Kolkata,2024-05-06,2024,5,6,61,98,38,7,0.55,67,Moderate,13
Kolkata,2024-05-07,2024,5,7,206,321,23,16,1.82,203,Very Poor,41
Kolkata,2024-05-08,2024,5,8,45,55,65,6,1.04,52,Moderate,10
Kolkata,2024-05-09,2024,5,9,250,330,61,31,1.04,236,Very Poor,47
Kolkata,2024-05-10,2024,5,10,129,187,10,13,0.96,122,Poor,24
Kolkata,2024-05-11,2024,5,11,187,241,77,13,0.89,181,Poor,36
Kolkata,2024-05-12,2024,5,12,169,196,85,13,0.72,160,Poor,32
Kolkata,2024-05-13,2024,5,13,67,83,89,9,1.64,76,Moderate,15
Kolkata,2024-05-14,2024,5,14,56,168,46,21,1.61,87,Moderate,17
Kolkata,2024-05-15,2024,5,15,233,304,81,37,2.2,223,Very Poor,45
Kolkata,2024-05-16,2024,5,16,258,287,69,22,0.42,228,Very Poor,46
Kolkata,2024-05-17,2024,5,17,221,254,13,8,1.89,189,Poor,38
Kolkata,2024-05-18,2024,5,18,272,369,75,37,2,261,Very Poor,52
Kolkata,2024-05-19,2024,5,19,220,257,44,14,2.49,195,Poor,39
Kolkata,2024-05-20,2024,5,20,104,122,69,19,2.5,102,Poor,20
Kolkata,2024-05-21,2024,5,21,124,155,73,27,0.58,123,Poor,25
Kolkata,2024-05-22,2024,5,22,255,289,15,38,2.5,217,Very Poor,43
Kolkata,2024-05-23,2024,5,23,79,137,60,10,0.54,92,Moderate,18
Kolkata,2024-05-24,2024,5,24,188,259,67,18,1.49,185,Poor,37
Kolkata,2024-05-25,2024,5,25,264,352,17,30,1,241,Very Poor,48
Kolkata,2024-05-26,2024,5,26,104,141,77,20,0.75,109,Poor,22
Kolkata,2024-05-27,2024,5,27,123,234,51,33,1.06,141,Poor,28
Kolkata,2024-05-28,2024,5,28,29,144,48,22,1.29,67,Moderate,13
Kolkata,2024-05-29,2024,5,29,296,370,24,8,0.98,263,Very Poor,53
Kolkata,2024-05-30,2024,5,30,157,253,43,37,1.56,162,Poor,32
Kolkata,2024-05-31,2024,5,31,285,348,74,17,1.07,261,Very Poor,52
Kolkata,2024-06-01,2024,6,1,99,123,37,35,2.5,93,Moderate,19
Kolkata,2024-06-02,2024,6,2,128,244,26,38,0.52,142,Poor,28
Kolkata,2024-06-03,2024,6,3,158,195,51,36,1.38,147,Poor,29
Kolkata,2024-06-04,2024,6,4,142,215,40,21,1.95,143,Poor,29
Kolkata,2024-06-05,2024,6,5,29,46,30,17,1.06,34,Good,7
Kolkata,2024-06-06,2024,6,6,216,295,39,35,0.43,204,Very Poor,41
Kolkata,2024-06-07,2024,6,7,39,96,82,6,0.67,64,Moderate,13
Kolkata,2024-06-08,2024,6,8,151,260,63,29,1.65,166,Poor,33
Kolkata,2024-06-09,2024,6,9,234,319,83,38,2.45,229,Very Poor,46
Kolkata,2024-06-10,2024,6,10,297,376,11,34,0.81,263,Very Poor,53
Kolkata,2024-06-11,2024,6,11,125,150,85,5,1.25,124,Poor,25
Kolkata,2024-06-12,2024,6,12,34,96,53,12,2.36,56,Moderate,11
Kolkata,2024-06-13,2024,6,13,133,161,47,15,0.73,124,Poor,25
Kolkata,2024-06-14,2024,6,14,295,324,30,22,0.75,250,Very Poor,50
Kolkata,2024-06-15,2024,6,15,173,212,82,35,1.27,166,Poor,33
Kolkata,2024-06-16,2024,6,16,87,157,70,10,0.55,104,Poor,21
Kolkata,2024-06-17,2024,6,17,109,221,26,23,2.04,126,Poor,25
Kolkata,2024-06-18,2024,6,18,260,339,72,33,1.72,246,Very Poor,49
Kolkata,2024-06-19,2024,6,19,172,285,84,11,0.55,188,Poor,38
Kolkata,2024-06-20,2024,6,20,297,395,28,35,0.56,272,Very Poor,54
Kolkata,2024-06-21,2024,6,21,188,297,32,17,1.06,189,Poor,38
Kolkata,2024-06-22,2024,6,22,213,238,82,32,0.95,194,Poor,39
Kolkata,2024-06-23,2024,6,23,188,274,40,25,1.11,184,Poor,37
Kolkata,2024-06-24,2024,6,24,131,206,63,32,0.46,139,Poor,28
Kolkata,2024-06-25,2024,6,25,212,326,83,8,1.38,220,Very Poor,44
Kolkata,2024-06-26,2024,6,26,157,213,84,18,0.83,159,Poor,32
Kolkata,2024-06-27,2024,6,27,64,90,89,39,1.47,76,Moderate,15
Kolkata,2024-06-28,2024,6,28,272,322,76,33,2.35,247,Very Poor,49
Kolkata,2024-06-29,2024,6,29,258,281,43,35,2.09,221,Very Poor,44
Kolkata,2024-06-30,2024,6,30,189,256,39,29,0.88,179,Poor,36
Kolkata,2024-07-01,2024,7,1,38,119,17,35,2,58,Moderate,12
Kolkata,2024-07-02,2024,7,2,255,350,26,18,2.19,237,Very Poor,47
Kolkata,2024-07-03,2024,7,3,209,312,30,16,2.45,204,Very Poor,41
Kolkata,2024-07-04,2024,7,4,158,187,44,15,1.99,143,Poor,29
Kolkata,2024-07-05,2024,7,5,23,59,53,34,2.36,39,Good,8
Kolkata,2024-07-06,2024,7,6,259,359,61,24,2.24,249,Very Poor,50
Kolkata,2024-07-07,2024,7,7,158,244,82,8,1.76,168,Poor,34
Kolkata,2024-07-08,2024,7,8,96,153,35,17,1.47,100,Moderate,20
Kolkata,2024-07-09,2024,7,9,294,391,86,17,1.07,281,Very Poor,56
Kolkata,2024-07-10,2024,7,10,264,339,19,26,1.04,237,Very Poor,47
Kolkata,2024-07-11,2024,7,11,220,326,23,24,0.55,212,Very Poor,42
Kolkata,2024-07-12,2024,7,12,52,78,33,34,0.71,56,Moderate,11
Kolkata,2024-07-13,2024,7,13,270,326,25,6,0.91,237,Very Poor,47
Kolkata,2024-07-14,2024,7,14,62,79,12,16,2.26,57,Moderate,11
Kolkata,2024-07-15,2024,7,15,78,136,72,37,2.43,94,Moderate,19
Kolkata,2024-07-16,2024,7,16,34,125,32,18,2.3,60,Moderate,12
Kolkata,2024-07-17,2024,7,17,218,242,55,15,0.75,192,Poor,38
Kolkata,2024-07-18,2024,7,18,209,307,61,28,0.48,208,Very Poor,42
Kolkata,2024-07-19,2024,7,19,85,116,29,37,2.36,83,Moderate,17
Kolkata,2024-07-20,2024,7,20,65,147,66,27,2.24,89,Moderate,18
Kolkata,2024-07-21,2024,7,21,80,178,17,20,1.17,96,Moderate,19
Kolkata,2024-07-22,2024,7,22,135,205,24,5,0.9,133,Poor,27
Kolkata,2024-07-23,2024,7,23,121,184,23,22,1.25,120,Poor,24
Kolkata,2024-07-24,2024,7,24,86,105,58,5,0.48,86,Moderate,17
Kolkata,2024-07-25,2024,7,25,132,146,80,23,1.14,125,Poor,25
Kolkata,2024-07-26,2024,7,26,290,398,85,34,0.84,281,Very Poor,56
Kolkata,2024-07-27,2024,7,27,150,232,50,30,0.8,154,Poor,31
Kolkata,2024-07-28,2024,7,28,298,392,25,13,2.3,271,Very Poor,54
Kolkata,2024-07-29,2024,7,29,71,161,47,5,1.05,93,Moderate,19
Kolkata,2024-07-30,2024,7,30,70,88,22,19,0.48,65,Moderate,13
Kolkata,2024-07-31,2024,7,31,129,206,42,28,0.72,134,Poor,27
Kolkata,2024-08-01,2024,8,1,147,261,19,24,1.74,155,Poor,31
Kolkata,2024-08-02,2024,8,2,159,230,27,34,1.34,153,Poor,31
Kolkata,2024-08-03,2024,8,3,248,320,34,16,1.64,226,Very Poor,45
Kolkata,2024-08-04,2024,8,4,30,103,82,29,1.85,62,Moderate,12
Kolkata,2024-08-05,2024,8,5,196,219,10,21,1.42,165,Poor,33
Kolkata,2024-08-06,2024,8,6,124,232,28,27,0.97,137,Poor,27
Kolkata,2024-08-07,2024,8,7,113,172,25,37,1.36,113,Poor,23
Kolkata,2024-08-08,2024,8,8,276,375,67,29,2.38,263,Very Poor,53
Kolkata,2024-08-09,2024,8,9,191,280,23,33,0.68,184,Poor,37
Kolkata,2024-08-10,2024,8,10,202,226,81,38,0.91,185,Poor,37
Kolkata,2024-08-11,2024,8,11,93,201,81,32,0.44,123,Poor,25
Kolkata,2024-08-12,2024,8,12,112,186,77,36,2.24,127,Poor,25
Kolkata,2024-08-13,2024,8,13,122,218,73,36,1.25,141,Poor,28
Kolkata,2024-08-14,2024,8,14,288,363,28,28,1.64,258,Very Poor,52
Kolkata,2024-08-15,2024,8,15,30,98,24,14,0.58,49,Good,10
Kolkata,2024-08-16,2024,8,16,92,153,37,5,0.67,99,Moderate,20
Kolkata,2024-08-17,2024,8,17,157,229,56,10,0.42,158,Poor,32
Kolkata,2024-08-18,2024,8,18,72,159,53,14,0.8,94,Moderate,19
Kolkata,2024-08-19,2024,8,19,50,66,67,14,1.51,58,Moderate,12
Kolkata,2024-08-20,2024,8,20,272,320,37,34,0.85,239,Very Poor,48
Kolkata,2024-08-21,2024,8,21,86,138,88,25,1.49,102,Poor,20
Kolkata,2024-08-22,2024,8,22,75,160,77,13,0.42,100,Moderate,20
Kolkata,2024-08-23,2024,8,23,111,143,72,26,2.25,112,Poor,22
Kolkata,2024-08-24,2024,8,24,237,340,42,20,0.55,228,Very Poor,46
Kolkata,2024-08-25,2024,8,25,76,147,80,30,1.56,98,Moderate,20
Kolkata,2024-08-26,2024,8,26,49,161,32,36,0.41,79,Moderate,16
Kolkata,2024-08-27,2024,8,27,254,320,18,35,1.81,226,Very Poor,45
Kolkata,2024-08-28,2024,8,28,288,355,12,39,0.68,252,Very Poor,50
Kolkata,2024-08-29,2024,8,29,199,242,44,19,1.98,180,Poor,36
Kolkata,2024-08-30,2024,8,30,281,399,41,23,0.62,268,Very Poor,54
Kolkata,2024-08-31,2024,8,31,242,336,73,19,2.13,236,Very Poor,47
Kolkata,2024-09-01,2024,9,1,126,150,15,13,1.62,111,Poor,22
Kolkata,2024-09-02,2024,9,2,45,136,60,13,1.68,75,Moderate,15
Kolkata,2024-09-03,2024,9,3,203,271,79,18,0.95,198,Poor,40
Kolkata,2024-09-04,2024,9,4,272,294,52,16,1.13,234,Very Poor,47
Kolkata,2024-09-05,2024,9,5,168,268,33,30,2.42,170,Poor,34
Kolkata,2024-09-06,2024,9,6,257,348,38,21,2.46,240,Very Poor,48
Kolkata,2024-09-07,2024,9,7,80,182,77,14,1.4,110,Poor,22
Kolkata,2024-09-08,2024,9,8,130,141,58,10,1.67,118,Poor,24
Kolkata,2024-09-09,2024,9,9,118,154,27,5,0.77,110,Poor,22
Kolkata,2024-09-10,2024,9,10,215,265,46,19,2.36,196,Poor,39
